rank,player,team,position,goals,assists,minutes_played,source_url,retrieved_date
1128,Merchas Doski,IRQ,DF,0,0,303,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1121,Luca Zidane,ALG,GK,0,0,302,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1122,Marko Stamenic,NZL,MF,0,0,302,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1118,Robin Hranac,CZE,DF,0,0,301,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1118,Matej Kovar,CZE,GK,0,0,301,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1120,Ahmed Fatouh,EGY,DF,0,0,301,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1107,Kim Seunggyu,KOR,GK,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1107,Lee Hanbeom,KOR,DF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1107,Lee Gihyuk,KOR,MF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1110,Aleksandar Pavlovic,GER,MF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1111,Abdulkerim Bardakci,TUR,DF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1112,Leandro Bacuna,CUW,MF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1112,Sherel Floranus,CUW,DF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1112,Armando Obispo,CUW,DF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1112,Eloy Room,CUW,GK,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1116,Saud Abdulhamid,KSA,DF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1117,Antonio Ruediger,GER,DF,0,0,300,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1105,Saeid Ezatolahi,IRN,MF,0,0,298,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1106,Montassar Talbi,TUN,DF,0,0,298,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1104,Noah Sadiki,COD,MF,0,0,297,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1102,Mohannad Abutaha,JOR,MF,0,0,296,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1103,Theo Hernandez,FRA,DF,0,0,296,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1101,Carlos Harvey,PAN,DF,0,0,295,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1097,Ali Abdi,TUN,DF,0,0,293,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1098,Mehdi Taremi,IRN,FW,0,0,293,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1099,Gustavo Velazquez,PAR,DF,0,0,293,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1100,Thalente Mbatha,RSA,MF,0,0,293,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1095,Jean Ricner Bellegarde,HAI,MF,0,0,292,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1096,Tarik Muharemovic,BIH,DF,0,0,292,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1094,Micky Van De Ven,NED,DF,0,0,291,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1091,Rustam Ashurmatov,UZB,DF,0,0,288,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1092,Danley Jean Jacques,HAI,MF,0,0,288,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1093,Tani Oluwaseyi,CAN,FW,0,0,288,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1088,Abdallah Nasib,JOR,DF,0,0,287,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1089,Mory Diaw,SEN,GK,0,0,287,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1090,Oswin Appollis,RSA,FW,0,0,287,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1087,Kevin Danso,AUT,DF,0,0,284,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1086,Kwasi Sibo,GHA,MF,0,0,282,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1085,Juninho Bacuna,CUW,MF,0,0,280,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1084,Oscar Bobb,NOR,MF,0,0,279,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1083,Edson Alvarez,MEX,DF,0,0,278,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1080,Salem Aldawsari,KSA,FW,0,0,276,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1081,Maxence Lacroix,FRA,DF,0,0,276,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1082,Djibril Sow,SUI,MF,0,0,276,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1079,Joe Bell,NZL,MF,0,0,275,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1077,Yan Valery,TUN,DF,0,0,274,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1078,Seol Youngwoo,KOR,DF,0,0,274,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1075,Edgar Yoel Barcenas,PAN,MF,0,0,272,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1076,Federico Valverde,URU,MF,0,0,272,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1073,Alan Franco,ECU,MF,0,0,270,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1074,Paul Wanner,AUT,MF,0,0,270,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1072,Akram Afif,QAT,FW,0,0,269,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1069,Otabek Shukurov,UZB,MF,0,0,268,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1070,Arthur Theate,BEL,DF,0,0,268,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1071,Kim Minjae,KOR,DF,0,0,268,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1065,Tahith Chong,CUW,MF,0,0,267,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1066,Shogo Taniguchi,JPN,DF,0,0,267,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1067,Ellyes Skhiri,TUN,MF,0,0,267,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1068,Thiago Almada,ARG,FW,0,0,267,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1064,Benjamin Tahirovic,BIH,MF,0,0,266,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1063,Cristian Martinez,PAN,MF,0,0,264,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1061,Feras Albrikan,KSA,FW,0,0,262,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1062,Esmir Bajraktarevic,BIH,FW,0,0,262,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1060,Fernando Muslera,URU,GK,0,0,261,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1058,Deveron Fonville,CUW,DF,0,0,260,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1059,Hamdy Fathy,EGY,MF,0,0,260,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1056,Benjamin Asare,GHA,GK,0,0,259,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1057,Ibrahim Bayesh,IRQ,MF,0,0,259,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1054,Ali Ahmed,CAN,FW,0,0,258,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1055,Ange Yoan Bonny,CIV,FW,0,0,258,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1051,Ismail Jakobs,SEN,DF,0,0,257,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1052,Jonas Adjetey,GHA,DF,0,0,257,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1053,Anis Slimane,TUN,MF,0,0,257,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1050,Mohamed Kanno,KSA,MF,0,0,256,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1048,Jackson Irvine,AUS,MF,0,0,255,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1049,Andy Robertson,SCO,DF,0,0,255,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1047,Amar Memic,BIH,MF,0,0,254,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1046,Joel Ordonez,ECU,DF,0,0,253,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1045,Sphephelo Sithole,RSA,MF,0,0,252,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1044,Jose Luis Rodriguez,PAN,MF,0,0,251,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1043,Juergen Locadia,CUW,FW,0,0,250,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1042,Kenan Yildiz,TUR,FW,0,0,249,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1041,Julian Ryerson,NOR,FW,0,0,248,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1040,Ricardo Pepi,USA,FW,0,0,247,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1039,Aziz Behich,AUS,DF,0,0,245,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1038,Evidence Makgopa,RSA,FW,0,0,241,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1036,Anass Salah Eddine,MAR,DF,0,0,240,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1037,Christ Inao Oulai,CIV,MF,0,0,240,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1029,Michael Boxall,NZL,DF,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1030,Ruben Providence,HAI,FW,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1031,Israel Reyes,MEX,DF,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1032,Juan Manuel Sanabria,URU,MF,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1033,Liberato Cacace,NZL,DF,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1034,Isak Hien,SWE,DF,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1035,Hassan Altambakti,KSA,DF,0,0,237,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1028,Gilberto Mora,MEX,MF,0,0,236,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1027,Milad Mohammadi,IRN,DF,0,0,235,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1026,Alexander Bernhardsson,SWE,DF,0,0,233,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1024,Pathe Ciss,SEN,MF,0,0,232,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1025,Lucas Herrington,AUS,DF,0,0,232,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1023,Nasser Aldawsari,KSA,MF,0,0,230,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
1022,Saman Ghoddos,IRN,MF,0,0,228,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics,2026-09-10
